t,it,qt,phit,vt,Rt_Gt
2.30308617234469,1.4872908431864,3.33714843894532,1.54890978463133,-2.20358104124461,6000
2.31567134268537,1.47034526468544,3.35575986170749,1.49402323325927,-2.154074510061,6000
2.32825651302605,1.45316680639961,3.3741565532276,1.44038944286889,-2.10414232573423,6000
2.34084168336673,1.43575818912909,3.39233559975631,1.38801729316458,-2.05392974373483,6000
2.35342685370742,1.41812217012767,3.41029412201583,1.33691208543979,-2.00357554833343,6000
2.3660120240481,1.40026154266602,3.42802927565599,1.287075710662,-1.95321165721277,6000
2.37859719438878,1.3821791355893,3.44553825170475,1.23850682695465,-1.90296277097196,6000
2.39118236472946,1.36387781286909,3.46281827701305,1.1912010453322,-1.85294606849705,6000
2.40376753507014,1.34536047314984,3.47986661469406,1.14515112252351,-1.80327094890736,6000
2.41635270541082,1.32663004928967,3.49668056455668,1.10034715970417,-1.75403882052055,6000
2.4289378757515,1.30768950789595,3.51325746353317,1.05677680595048,-1.70534293701296,6000
2.44152304609218,1.28854184885538,3.52959468610099,1.01442546522687,-1.65726828068749,6000
2.45410821643287,1.26919010485886,3.54568964469856,0.973276505723893,-1.60989149249906,6000
2.46669338677355,1.24963734092119,3.56153979013518,0.933311470376113,-1.56328084823124,6000
2.47927855711423,1.22988665389558,3.57714261199472,0.894510287407532,-1.51749627996617,6000
2.49186372745491,1.20994117198318,3.59249563903327,0.856851479777044,-1.47258944174629,6000
2.50444889779559,1.18980405423761,3.6075964395705,0.820312372427025,-1.42860381809147,6000
2.51703406813627,1.16947849006463,3.62244262187486,0.784869296274714,-1.38557487381024,6000
2.52961923847695,1.14896769871697,3.63703183454233,0.750497787928106,-1.34353024332991,6000
2.54220440881764,1.12827492878446,3.65136176686892,0.717172784155337,-1.3024899575694,6000
2.55478957915832,1.1074034576795,3.66543014921656,0.68486881018873,-1.26246670619052,6000
2.567374749499,1.086356591118,3.67923475337265,0.653560161001386,-1.22346613289031,6000
2.57995991983968,1.06513766259573,3.69277339290293,0.623221074755141,-1.18548716123917,6000
2.59254509018036,1.04375003286043,3.70604392349783,0.593825897683324,-1.14852234842763,6000
2.60513026052104,1.02219708937947,3.719044243312,0.565349239739881,-1.11255826416019,6000
2.61771543086172,1.00048224580335,3.73177229329733,0.537766120417279,-1.07757589182716,6000
2.6303006012024,0.978608941425018,3.74422605752896,0.511052104209102,-1.04355104899656,6000
2.64288577154309,0.956580640635142,3.75640356352464,0.485183425268714,-1.01045482419748,6000
2.65547094188377,0.93440083237341,3.76830288255714,0.460137100892244,-0.978254026914292,6000
2.66805611222445,0.912073029575935,3.77992212995967,0.43589103353233,-0.946911647678564,6000
2.68064128256513,0.889600768618858,3.79125946542446,0.41242410112761,-0.916387325131269,6000
2.69322645290581,0.86698760875824,3.80231309329419,0.389716235611715,-0.886637816933462,6000
2.70581162324649,0.844237131566335,3.81308126284639,0.367748489543951,-0.857617471427353,6000
2.71839679358717,0.821352940364324,3.82356226857074,0.346503090881314,-0.829278696992443,6000
2.73098196392786,0.798338659651603,3.83375445043923,0.325963485987784,-0.801572426102198,6000
2.74356713426854,0.77519793453172,3.84365619416901,0.306114371051314,-0.774448571165413,6000
2.75615230460922,0.751934430135046,3.85326593147813,0.286941712151172,-0.747856469332107,6000
2.7687374749499,0.728551831038281,3.86258214033389,0.268432754288004,-0.721745313556201,6000
2.78132264529058,0.705053840680867,3.87160334519394,0.250576019755587,-0.696064567335196,6000
2.79390781563126,0.681444180778423,3.88032811723997,0.233361296296448,-0.670764360689991,6000
2.80649298597194,0.657726590733288,3.888755074604,0.216779615543003,-0.645795865104849,6000
2.81907815631263,0.633904827042252,3.89688288258725,0.200823222301139,-0.621111645317242,6000
2.83166332665331,0.609982662701588,3.90471025387156,0.185485535284109,-0.596665986028854,6000
2.84424849699399,0.585963886609466,3.91223594872326,0.170761099950752,-0.572415191801232,6000
2.85683366733467,0.561852302965856,3.9194587751895,0.156645534143304,-0.548317858601155,6000
2.86941883767535,0.537651730669996,3.92637758928709,0.143135467256084,-0.524335115670566,6000
2.88200400801603,0.513366002715542,3.93299129518368,0.130228473697028,-0.500430836612446,6000
2.89458917835671,0.488998965583478,3.93929884537126,0.117923001429151,-0.476571818806021,6000
2.90717434869739,0.464554478632896,3.94529924083214,0.106218296398553,-0.45272793049081,6000
2.91975951903808,0.440036413489733,3.95099153119717,0.0951143236692994,-0.42887222508774,6000
2.93234468937876,0.415448653433563,3.95637481489623,0.0846116860935393,-0.404981022555519,6000
2.94492985971944,0.390795092782553,3.96144823930102,0.0747115413473552,-0.381033957810323,6000
2.95751503006012,0.366079636276655,3.96621100086017,0.0654155181593022,-0.357013996464951,6000
2.9701002004008,0.341306198459163,3.97066234522644,0.0567256325492708,-0.33290741836889,6000
2.98268537074148,0.316478703056705,3.97480156737621,0.048644204880388,-0.308703769651395,6000
2.99527054108216,0.291601082357792,3.97862801172119,0.0411737785062835,-0.284395784184847,6000
3.00785571142285,0.266677276589998,3.9821410722122,0.0343170407702798,-0.259979275593483,6000
3.02044088176353,0.241711233295893,3.98534019243519,0.0280767470822101,-0.235453001132293,6000
3.03302605210421,0.216706906707813,3.98822486569933,0.0224556487627739,-0.210818498950866,6000
3.04561122244489,0.191668257121574,3.99079463511734,0.017456425304896,-0.186079900436283,6000
3.05819639278557,0.166599250269216,3.99304909367776,0.0130816216567551,-0.161243719496678,6000
3.07078156312625,0.141503856690898,3.99498788430948,0.0093335910822664,-0.13631862080167,6000
3.08336673346693,0.116386051106031,3.99661069993826,0.00621444410221344,-0.111315169136751,6000
3.09595190380762,0.0912498117837315,3.99791728353539,0.00372600396327218,-0.0862455621549394,6000
3.1085370741483,0.0660991199127348,3.99890742815838,0.00186976902321285,-0.061123348919755,6000
3.12112224448898,0.0409379589708376,3.99958097698375,0.000646882379038235,-0.0359631367283003,6000
3.13370741482966,0.0157703140939713,3.99993782333186,5.81090011050459e-05,-0.0107802887812918,6000
3.14629258517034,-0.00939982855497743,3.9999779106838,0.000103820570807249,0.0144093846722731,6000
3.15887775551102,-0.0345684824175145,3.99970123269036,0.000783988152630016,0.0395899390446708,6000
3.1714629258517,-0.0597316611709448,3.99910783317303,0.00209818276373027,0.0647456092764934,6000
3.18404809619238,-0.0848853793597451,3.99819780611704,0.00404558383613693,0.0898611221567781,6000
3.19663326653307,-0.110025653026801,3.99697129565651,0.00662499549863037,0.114922004402033,6000
3.20921843687375,-0.135148500344397,3.99542849605158,0.00983487053780862,0.139914883828247,6000
3.22180360721443,-0.160249942244883,3.99356965165768,0.0136733418312374,0.164827780995846,6000
3.23438877755511,-0.185326003050893,3.9913950568868,0.0181382609803375,0.189650388770953,6000
3.24697394789579,-0.21037271110503,3.98890505616088,0.0232272438072498,0.214374337326847,6000
3.25955911823647,-0.235386099398915,3.98610004385725,0.0289377223187165,0.23899344220648,6000
3.27214428857715,-0.260362206201502,3.98298046424615,0.0352670026814905,0.263503933180034,6000
3.28472945891784,-0.285297075686554,3.97954681142041,0.0422123286982833,0.287904661759854,6000
3.29731462925852,-0.310186758559175,3.97579962921713,0.0497709502211811,0.312197285377965,6000
3.3098997995992,-0.335027312681333,3.97173951113161,0.0579401958911561,0.336386426387938,6000
3.32248496993988,-0.35981480369622,3.9673671002233,0.0667175495481023,0.360479804222151,6000
3.33507014028056,-0.384545305651402,3.96268308901398,0.0761007296160297,0.384488339216364,6000
3.34765531062124,-0.409214901620617,3.95768821937806,0.0860877707329735,0.40842622680508,6000
3.36024048096192,-0.433819684324169,3.95238328242507,0.0966771068650056,0.432310980991983,6000
3.3728256513026,-0.458355756747771,3.94676911837438,0.107867655118769,0.456163446208862,6000
3.38541082164329,-0.482819232759776,3.94084661642214,0.119658899447318,0.480007776892319,6000
3.39799599198397,-0.507206237726672,3.93461671460038,0.132050973429939,0.503871384329092,6000
3.41058116232465,-0.531512909126776,3.9280803996285,0.145044741298143,0.527784850546502,6000
3.42316633266533,-0.555735397161987,3.92123870675697,0.158641876377257,0.551781809253068,6000
3.43575150300601,-0.579869865367539,3.91409271960337,0.172844936116092,0.575898794064218,6000
3.44833667334669,-0.603912491219634,3.90664356998074,0.187657432885936,0.600175054477945,6000
3.46092184368737,-0.627859466740874,3.89889243771833,0.203083899744747,0.624652340293684,6000
3.47350701402806,-0.651706999103384,3.89084055047475,0.219129950382734,0.649374655393285,6000
3.48609218436874,-0.675451311229533,3.88248918354351,0.235802332491417,0.674387982024255,6000
3.49867735470942,-0.699088642390169,3.87383965965103,0.253108973829773,0.699739976941125,6000
3.5112625250501,-0.72261524880026,3.86489334874714,0.271059020297812,0.725479640969427,6000
3.52384769539078,-0.746027404211848,3.85565166778815,0.289662865369916,0.751656963757105,6000
3.53643286573146,-0.76932140050423,3.84611608051233,0.308932170287156,0.77832254566893,6000
3.54901803607214,-0.792493548271267,3.83628809720817,0.328879874459313,0.80552719895936,6000
3.56160320641283,-0.815540177405731,3.82616927447513,0.349520195583317,0.833321530527309,6000
3.57418837675351,-0.838457637680585,3.81576121497709,0.370868619044795,0.861755508711131,6000
3.58677354709419,-0.861242299327132,3.80506556718855,0.392941876233136,0.890878016722959,6000
3.59935871743487,-0.883890553609906,3.79408402513349,0.415757911467595,0.920736395447386,6000
3.61194388777555,-0.906398813398242,3.7828183281171,0.439335837302034,0.951375978439418,6000
3.62452905811623,-0.928763513734425,3.7712702604503,0.463695878048452,0.982839622049968,6000
3.63711422845691,-0.950981112398318,3.75944165116711,0.488859301434323,1.01516723368332,6000
3.6496993987976,-0.973048090468401,3.74733437373498,0.514848338385103,1.04839530124914,6000
3.66228456913828,-0.994960952879104,3.73495034575803,0.541686091001049,1.08255642691168,6000
3.67486973947896,-1.01671622897438,3.72229152867339,0.56939642887591,1.11767886826004,6000
3.68745490981964,-1.03831047305741,3.70935992744047,0.598003873983796,1.15378609002595,6000
3.70004008016032,-1.05974026493631,3.69615759022348,0.627533474439187,1.19089632945873,6000
3.712625250501,-1.08100221046589,3.68268660806695,0.658010667512897,1.22902217843169,6000
3.72521042084168,-1.10209294208519,3.66894911456462,0.689461132363622,1.26817018529955,6000
3.73779559118237,-1.12300911935088,3.65494728552143,0.721910633019936,1.30834047945324,6000
3.75038076152305,-1.14374742946631,3.64068333860901,0.755384852220602,1.34952642142652,6000
3.76296593186373,-1.16430458780622,3.62615953301433,0.789909216791713,1.39171428129946,6000
3.77555110220441,-1.18467733843697,3.61137816908195,0.825508715306719,1.43488294801626,6000
3.78813627254509,-1.20486245463223,3.59634158794965,0.862207708839551,1.47900367209098,6000
3.80072144288577,-1.22485673938403,3.58105217117764,0.900029735681395,1.5240398440147,6000
3.81330661322645,-1.24465702590914,3.56551234037136,0.93899731094776,1.56994681050184,6000
3.82589178356713,-1.26426017815062,3.54972455679794,0.979131722053953,1.61667173052403,6000
3.83847695390782,-1.28366309127454,3.53369132099633,1.02045282108369,1.66415347287639,6000
3.8510621242485,-1.30286269216172,3.51741517238134,1.06297881511673,1.71232255680588,6000
3.86364729458918,-1.32185593989447,3.50089868884136,1.10672605561723,1.7611011370049,6000
3.87623246492986,-1.34063982623822,3.48414448633007,1.15170882801433,1.81040303403699,6000
3.88881763527054,-1.359211376118,3.46715521845216,1.19793914263025,1.86013381101665,6000
3.90140280561122,-1.37756764808961,3.44993357604301,1.24542652812887,1.91019089711324,6000
3.9139879759519,-1.39570573480551,3.43248228674249,1.29417782866866,1.96046375819119,6000
3.92657314629259,-1.41362276347535,3.41480411456298,1.34419700594869,2.01083411463645,6000
3.93915831663327,-1.43131589632087,3.39690185945154,1.39548494733399,2.06117620615433,6000
3.95174348697395,-1.44878233102547,3.37877835684652,1.44803928123824,2.11135710305719,6000
